customer_id,signup_date,plan,monthly_price,apps_used,monthly_logins,support_tickets,seats,company_size,industry,country,tenure_months,churned,churn_month,upsell_flag
ZHO-01401,2022-03-28,Standard,20,1,6,0,1,11-50,Education,United States,38,1,19.0,0
ZHO-01402,2024-06-27,Free,0,1,3,0,2,201-500,Education,India,11,1,6.0,0
ZHO-01403,2022-05-02,Enterprise,50,3,20,2,18,1-10,Education,India,37,0,,1
ZHO-01404,2024-01-20,Enterprise,50,6,22,3,39,11-50,Healthcare,India,16,0,,1
ZHO-01405,2023-11-16,Free,0,1,3,0,1,500+,Retail,United States,18,1,3.0,0
ZHO-01406,2022-11-05,Enterprise,50,6,12,5,49,1-10,Finance,India,31,0,,1
ZHO-01407,2023-11-26,Standard,20,1,8,2,4,11-50,Technology,India,18,1,10.0,0
ZHO-01408,2022-10-15,Standard,20,2,9,3,4,201-500,Technology,United States,32,1,2.0,0
ZHO-01409,2022-11-03,Standard,20,2,9,2,2,201-500,Real Estate,United States,31,0,,0
ZHO-01410,2024-07-02,Standard,20,2,8,1,4,51-200,Healthcare,United Kingdom,11,1,6.0,0
ZHO-01411,2023-10-24,Standard,20,1,12,1,3,201-500,Education,United States,19,0,,0
ZHO-01412,2023-07-03,Professional,35,3,13,5,11,51-200,Manufacturing,Singapore,23,1,6.0,0
ZHO-01413,2022-11-08,Standard,20,1,9,0,4,1-10,Real Estate,Singapore,31,1,6.0,0
ZHO-01414,2024-05-22,Zoho One,105,13,59,3,38,51-200,Technology,Australia,12,0,,0
ZHO-01415,2024-12-18,Free,0,1,3,0,1,500+,Manufacturing,UAE,5,1,2.0,0
ZHO-01416,2024-07-12,Free,0,1,3,0,2,11-50,Real Estate,India,10,1,2.0,0
ZHO-01417,2024-01-25,Free,0,1,3,0,2,1-10,Manufacturing,Australia,16,1,2.0,0
ZHO-01418,2022-02-04,Professional,35,4,22,0,14,11-50,Technology,India,40,0,,1
ZHO-01419,2023-03-21,Free,0,1,3,1,1,51-200,Retail,United Kingdom,26,1,14.0,0
ZHO-01420,2022-04-03,Enterprise,50,7,33,4,24,1-10,Technology,United States,38,0,,1
ZHO-01421,2022-12-19,Professional,35,3,14,1,11,51-200,Real Estate,India,29,0,,0
ZHO-01422,2024-06-21,Professional,35,3,10,3,9,11-50,Consulting,UAE,11,0,,0
ZHO-01423,2024-05-11,Professional,35,4,19,0,9,11-50,Consulting,India,12,0,,1
ZHO-01424,2022-06-08,Standard,20,1,7,2,1,11-50,Technology,Australia,36,0,,0
ZHO-01425,2024-08-14,Standard,20,2,10,1,1,1-10,Finance,United Kingdom,9,1,2.0,0
ZHO-01426,2022-01-24,Standard,20,2,1,1,2,11-50,Technology,India,40,1,9.0,0
ZHO-01427,2023-02-08,Professional,35,4,16,2,9,11-50,Finance,United States,28,0,,1
ZHO-01428,2024-03-15,Standard,20,1,7,1,1,11-50,Consulting,India,14,0,,0
ZHO-01429,2023-05-31,Free,0,1,2,0,2,1-10,Real Estate,UAE,24,1,4.0,0
ZHO-01430,2024-01-02,Zoho One,105,12,33,2,96,11-50,Education,Singapore,17,0,,0
ZHO-01431,2023-06-16,Free,0,1,2,1,2,11-50,Retail,United Kingdom,23,1,4.0,0
ZHO-01432,2024-08-13,Enterprise,50,7,23,1,41,500+,Real Estate,Canada,9,0,,1
ZHO-01433,2022-06-01,Enterprise,50,6,12,7,42,51-200,Manufacturing,India,36,0,,1
ZHO-01434,2024-08-04,Standard,20,2,10,0,3,201-500,Real Estate,United States,10,0,,0
ZHO-01435,2023-08-31,Free,0,1,5,0,1,11-50,Technology,India,21,1,10.0,0
ZHO-01436,2023-02-24,Free,0,1,3,0,2,11-50,Retail,United States,27,1,2.0,0
ZHO-01437,2024-05-15,Professional,35,4,20,1,14,1-10,Real Estate,India,12,0,,1
ZHO-01438,2023-08-01,Professional,35,3,21,0,11,51-200,Consulting,United States,22,0,,1
ZHO-01439,2022-12-01,Enterprise,50,6,32,3,12,11-50,Manufacturing,United Kingdom,30,0,,1
ZHO-01440,2024-07-20,Zoho One,105,13,67,5,85,51-200,Real Estate,India,10,0,,0
ZHO-01441,2022-10-22,Professional,35,2,12,0,4,11-50,Real Estate,India,31,0,,0
ZHO-01442,2024-01-25,Standard,20,1,6,1,4,1-10,Retail,India,16,1,2.0,0
ZHO-01443,2022-07-05,Standard,20,1,11,2,3,1-10,Consulting,Australia,35,1,19.0,0
ZHO-01444,2023-09-29,Enterprise,50,5,28,4,18,51-200,Manufacturing,India,20,0,,1
ZHO-01445,2023-06-14,Standard,20,2,11,2,1,1-10,Manufacturing,India,23,1,5.0,0
ZHO-01446,2022-01-21,Free,0,1,5,1,2,1-10,Retail,Australia,40,1,14.0,0
ZHO-01447,2024-06-29,Enterprise,50,3,21,3,10,201-500,Healthcare,India,11,0,,1
ZHO-01448,2024-05-16,Standard,20,1,9,0,1,51-200,Finance,United States,12,0,,0
ZHO-01449,2024-03-04,Zoho One,105,12,27,4,88,1-10,Manufacturing,United Kingdom,15,0,,0
ZHO-01450,2022-04-10,Professional,35,3,27,1,7,1-10,Manufacturing,United States,38,0,,0
ZHO-01451,2024-01-22,Free,0,1,3,0,2,1-10,Manufacturing,United States,16,1,8.0,0
ZHO-01452,2023-04-23,Zoho One,105,19,40,3,89,11-50,Manufacturing,India,25,0,,0
ZHO-01453,2024-07-28,Standard,20,1,7,0,1,51-200,Retail,India,10,0,,0
ZHO-01454,2023-06-10,Standard,20,2,6,1,4,1-10,Manufacturing,United States,24,0,,0
ZHO-01455,2022-11-30,Standard,20,2,6,0,1,201-500,Consulting,India,30,1,15.0,0
ZHO-01456,2022-01-02,Free,0,1,2,0,1,1-10,Consulting,Canada,41,1,19.0,0
ZHO-01457,2023-01-10,Professional,35,2,7,2,10,1-10,Consulting,United States,29,1,13.0,0
ZHO-01458,2022-10-20,Free,0,1,2,1,1,500+,Education,United States,31,1,7.0,0
ZHO-01459,2024-04-16,Standard,20,2,15,0,3,1-10,Technology,India,13,1,2.0,0
ZHO-01460,2024-10-01,Standard,20,1,10,0,3,201-500,Real Estate,Germany,8,0,,0
ZHO-01461,2023-07-07,Enterprise,50,3,28,2,46,51-200,Consulting,United States,23,0,,1
ZHO-01462,2022-11-14,Enterprise,50,4,31,3,41,1-10,Consulting,United States,31,0,,1
ZHO-01463,2023-01-16,Standard,20,1,14,1,1,11-50,Consulting,United States,28,0,,0
ZHO-01464,2022-01-14,Standard,20,1,2,0,4,11-50,Manufacturing,United States,41,1,3.0,0
ZHO-01465,2023-05-19,Standard,20,1,4,3,2,201-500,Retail,United States,24,1,9.0,0
ZHO-01466,2022-08-19,Standard,20,1,5,2,2,11-50,Real Estate,United States,33,0,,0
ZHO-01467,2022-05-10,Enterprise,50,3,17,1,45,11-50,Consulting,United States,37,0,,1
ZHO-01468,2024-04-17,Enterprise,50,5,20,2,11,1-10,Manufacturing,India,13,0,,1
ZHO-01469,2024-06-09,Standard,20,1,7,0,3,11-50,Consulting,India,11,0,,0
ZHO-01470,2022-01-28,Standard,20,1,9,0,1,1-10,Consulting,India,40,0,,0
ZHO-01471,2022-03-07,Free,0,1,3,0,1,1-10,Retail,India,39,1,10.0,0
ZHO-01472,2022-09-18,Professional,35,4,11,2,13,500+,Manufacturing,India,32,0,,1
ZHO-01473,2023-04-05,Free,0,1,1,0,1,1-10,Technology,Germany,26,1,13.0,0
ZHO-01474,2022-10-28,Zoho One,105,11,26,1,35,1-10,Manufacturing,United States,31,0,,0
ZHO-01475,2024-07-07,Enterprise,50,5,18,1,38,51-200,Education,UAE,10,0,,1
ZHO-01476,2022-10-14,Standard,20,2,8,3,1,51-200,Manufacturing,India,32,0,,0
ZHO-01477,2024-10-30,Professional,35,4,9,3,14,1-10,Consulting,United States,7,1,1.0,0
ZHO-01478,2023-09-22,Zoho One,105,18,37,3,37,1-10,Manufacturing,United Kingdom,20,0,,0
ZHO-01479,2022-09-27,Professional,35,4,9,3,7,1-10,Real Estate,United States,32,0,,0
ZHO-01480,2023-08-15,Standard,20,1,8,0,2,1-10,Consulting,United States,21,0,,0
ZHO-01481,2024-04-23,Standard,20,2,5,0,2,51-200,Real Estate,United States,13,0,,0
ZHO-01482,2024-05-11,Enterprise,50,6,16,5,18,11-50,Consulting,United States,12,0,,1
ZHO-01483,2022-05-13,Professional,35,4,8,4,3,51-200,Retail,Australia,37,0,,0
ZHO-01484,2024-08-29,Professional,35,4,15,1,14,11-50,Retail,United Kingdom,9,1,4.0,0
ZHO-01485,2023-05-28,Enterprise,50,4,15,5,46,51-200,Manufacturing,UAE,24,0,,1
ZHO-01486,2022-11-09,Enterprise,50,3,28,4,41,11-50,Education,UAE,31,0,,1
ZHO-01487,2023-07-30,Zoho One,105,19,50,3,6,201-500,Retail,United States,22,0,,0
ZHO-01488,2024-06-04,Free,0,1,3,0,2,11-50,Real Estate,India,12,1,4.0,0
ZHO-01489,2023-11-18,Professional,35,4,11,1,4,51-200,Education,India,18,0,,0
ZHO-01490,2022-06-14,Enterprise,50,4,25,7,14,11-50,Retail,India,36,0,,1
ZHO-01491,2022-11-01,Enterprise,50,6,28,7,19,11-50,Technology,India,31,0,,1
ZHO-01492,2022-06-05,Professional,35,4,16,1,6,51-200,Education,United States,36,0,,1
ZHO-01493,2023-09-12,Standard,20,1,13,0,2,1-10,Consulting,India,20,1,2.0,0
ZHO-01494,2024-08-14,Enterprise,50,4,25,5,46,11-50,Technology,United States,9,0,,1
ZHO-01495,2022-11-30,Enterprise,50,7,30,2,11,51-200,Technology,India,30,0,,1
ZHO-01496,2024-08-26,Free,0,1,3,2,1,51-200,Consulting,United States,9,1,1.0,0
ZHO-01497,2023-05-26,Professional,35,2,18,3,12,11-50,Retail,India,24,1,3.0,0
ZHO-01498,2024-11-09,Standard,20,1,5,1,4,11-50,Real Estate,Canada,6,1,2.0,0
ZHO-01499,2022-10-09,Standard,20,2,7,0,3,1-10,Education,Australia,32,1,16.0,0
ZHO-01500,2024-03-07,Free,0,1,3,0,1,201-500,Healthcare,United States,15,1,4.0,0
ZHO-01501,2024-10-21,Standard,20,1,9,0,3,11-50,Technology,Germany,7,0,,0
ZHO-01502,2022-04-29,Professional,35,4,18,1,8,51-200,Real Estate,India,37,0,,1
ZHO-01503,2024-11-24,Professional,35,4,22,4,7,1-10,Consulting,Canada,6,0,,1
ZHO-01504,2022-07-17,Professional,35,2,7,3,7,1-10,Technology,United States,35,1,2.0,0
ZHO-01505,2023-04-30,Enterprise,50,4,14,4,27,11-50,Technology,India,25,0,,1
ZHO-01506,2024-12-18,Standard,20,2,9,1,3,51-200,Retail,India,5,1,2.0,0
ZHO-01507,2024-04-16,Free,0,1,2,0,2,11-50,Retail,India,13,1,1.0,0
ZHO-01508,2024-10-05,Enterprise,50,5,49,6,43,1-10,Technology,Canada,7,0,,1
ZHO-01509,2023-11-22,Standard,20,2,10,0,4,1-10,Consulting,United States,18,0,,0
ZHO-01510,2024-11-01,Zoho One,105,9,38,5,76,1-10,Real Estate,India,7,0,,0
ZHO-01511,2023-05-05,Enterprise,50,6,18,4,13,1-10,Manufacturing,United States,25,0,,1
ZHO-01512,2022-10-03,Professional,35,2,12,4,14,1-10,Retail,India,32,0,,0
ZHO-01513,2023-11-24,Zoho One,105,15,42,0,98,51-200,Retail,India,18,0,,0
ZHO-01514,2022-08-30,Free,0,1,3,0,2,11-50,Retail,Germany,33,1,13.0,0
ZHO-01515,2022-05-06,Standard,20,2,7,0,3,11-50,Finance,United States,37,0,,0
ZHO-01516,2022-08-05,Professional,35,4,14,2,6,500+,Education,United States,34,0,,0
ZHO-01517,2024-11-28,Standard,20,2,13,1,1,11-50,Real Estate,UAE,6,1,3.0,0
ZHO-01518,2023-05-10,Zoho One,105,19,63,3,16,201-500,Retail,United States,25,0,,0
ZHO-01519,2023-03-03,Free,0,1,3,0,2,1-10,Finance,India,27,1,15.0,0
ZHO-01520,2024-07-07,Professional,35,3,7,2,5,11-50,Finance,India,10,0,,0
ZHO-01521,2022-05-31,Professional,35,3,18,3,8,11-50,Retail,United States,36,0,,0
ZHO-01522,2023-01-19,Professional,35,4,24,1,9,11-50,Real Estate,United States,28,1,13.0,0
ZHO-01523,2022-11-04,Standard,20,1,12,3,3,11-50,Manufacturing,India,31,0,,0
ZHO-01524,2024-01-16,Standard,20,2,11,0,4,1-10,Finance,United Kingdom,16,0,,0
ZHO-01525,2024-06-10,Enterprise,50,3,32,1,10,51-200,Healthcare,Australia,11,0,,1
ZHO-01526,2023-01-10,Standard,20,2,9,3,3,11-50,Finance,United States,29,1,8.0,0
ZHO-01527,2024-10-28,Enterprise,50,3,26,4,18,1-10,Education,Canada,7,0,,1
ZHO-01528,2022-05-09,Professional,35,2,11,4,9,11-50,Finance,India,37,0,,0
ZHO-01529,2024-10-11,Enterprise,50,7,25,3,18,51-200,Retail,India,7,0,,1
ZHO-01530,2023-10-31,Enterprise,50,4,32,3,24,1-10,Real Estate,United Kingdom,19,0,,1
ZHO-01531,2023-06-01,Standard,20,2,7,1,2,1-10,Manufacturing,India,24,0,,0
ZHO-01532,2022-03-27,Professional,35,2,10,2,10,51-200,Technology,India,38,0,,0
ZHO-01533,2022-11-07,Enterprise,50,7,24,1,17,500+,Real Estate,India,31,0,,1
ZHO-01534,2023-03-03,Standard,20,2,8,1,4,1-10,Real Estate,Australia,27,0,,0
ZHO-01535,2022-04-24,Zoho One,105,10,49,2,46,201-500,Healthcare,India,37,0,,0
ZHO-01536,2022-10-30,Professional,35,4,13,5,3,11-50,Finance,India,31,0,,0
ZHO-01537,2024-01-14,Free,0,1,5,0,1,201-500,Manufacturing,India,16,0,,0
ZHO-01538,2023-08-11,Standard,20,1,4,0,3,11-50,Healthcare,Australia,22,1,12.0,0
ZHO-01539,2024-09-13,Zoho One,105,13,59,1,8,201-500,Real Estate,United States,8,0,,0
ZHO-01540,2022-12-11,Standard,20,2,6,1,4,51-200,Real Estate,India,30,0,,0
ZHO-01541,2024-03-24,Enterprise,50,5,8,1,23,1-10,Education,Australia,14,0,,1
ZHO-01542,2024-03-11,Enterprise,50,7,25,1,34,1-10,Real Estate,Australia,14,0,,1
ZHO-01543,2024-10-21,Standard,20,1,7,1,4,11-50,Finance,United States,7,0,,0
ZHO-01544,2024-12-12,Free,0,1,2,0,2,1-10,Finance,India,5,1,2.0,0
ZHO-01545,2024-12-28,Enterprise,50,4,8,1,49,11-50,Healthcare,United States,5,0,,0
ZHO-01546,2022-12-27,Standard,20,1,8,1,2,500+,Finance,UAE,29,1,1.0,0
ZHO-01547,2024-10-06,Enterprise,50,3,29,2,16,1-10,Consulting,India,7,0,,1
ZHO-01548,2023-12-05,Standard,20,2,10,0,3,11-50,Real Estate,India,18,0,,0
ZHO-01549,2023-07-29,Professional,35,2,15,1,14,11-50,Finance,India,22,0,,1
ZHO-01550,2023-11-19,Enterprise,50,5,26,6,44,11-50,Technology,United States,18,0,,1
ZHO-01551,2024-02-20,Standard,20,2,8,2,2,1-10,Healthcare,United Kingdom,15,1,4.0,0
ZHO-01552,2023-08-08,Standard,20,2,4,0,3,1-10,Retail,India,22,1,6.0,0
ZHO-01553,2023-08-12,Standard,20,2,4,2,4,201-500,Consulting,India,21,0,,0
ZHO-01554,2023-05-04,Standard,20,2,8,1,4,51-200,Real Estate,UAE,25,0,,0
ZHO-01555,2024-08-28,Professional,35,3,14,1,8,51-200,Retail,Australia,9,0,,0
ZHO-01556,2023-05-09,Enterprise,50,4,28,4,45,51-200,Education,UAE,25,0,,1
ZHO-01557,2022-01-19,Standard,20,2,11,1,3,11-50,Technology,Canada,40,0,,0
ZHO-01558,2023-02-01,Professional,35,2,18,2,4,51-200,Healthcare,United States,28,1,16.0,0
ZHO-01559,2024-09-27,Professional,35,3,13,0,6,11-50,Healthcare,India,8,0,,0
ZHO-01560,2024-04-30,Standard,20,2,4,0,2,1-10,Technology,United States,13,0,,0
ZHO-01561,2024-04-01,Standard,20,1,9,1,2,11-50,Technology,United States,14,0,,0
ZHO-01562,2023-03-31,Zoho One,105,8,46,5,11,1-10,Education,United States,26,0,,0
ZHO-01563,2023-12-26,Enterprise,50,7,4,3,23,11-50,Retail,United States,17,0,,1
ZHO-01564,2024-12-24,Professional,35,3,10,4,13,1-10,Manufacturing,UAE,5,1,1.0,0
ZHO-01565,2023-12-12,Professional,35,4,12,1,3,11-50,Healthcare,India,17,1,9.0,0
ZHO-01566,2022-05-23,Free,0,1,3,0,1,11-50,Manufacturing,India,36,1,19.0,0
ZHO-01567,2024-07-05,Professional,35,3,11,1,9,51-200,Consulting,United States,11,0,,0
ZHO-01568,2024-04-07,Professional,35,4,15,3,3,11-50,Technology,Germany,14,0,,1
ZHO-01569,2023-08-28,Professional,35,2,13,0,14,201-500,Healthcare,Germany,21,0,,0
ZHO-01570,2022-11-01,Standard,20,1,7,0,4,1-10,Retail,United States,31,0,,0
ZHO-01571,2024-01-06,Free,0,1,2,0,2,51-200,Healthcare,India,17,1,2.0,0
ZHO-01572,2022-10-18,Standard,20,2,6,0,1,51-200,Manufacturing,United States,31,0,,0
ZHO-01573,2022-04-12,Zoho One,105,13,26,4,70,500+,Healthcare,Germany,38,0,,0
ZHO-01574,2024-05-16,Standard,20,1,9,2,3,11-50,Technology,United States,12,1,3.0,0
ZHO-01575,2024-08-25,Professional,35,3,18,0,6,11-50,Technology,United Kingdom,9,1,4.0,0
ZHO-01576,2024-08-31,Free,0,1,2,0,2,1-10,Technology,India,9,0,,0
ZHO-01577,2024-04-21,Free,0,1,5,0,2,1-10,Retail,India,13,1,6.0,0
ZHO-01578,2024-08-19,Enterprise,50,7,20,1,39,11-50,Real Estate,United States,9,0,,1
ZHO-01579,2024-07-30,Professional,35,4,24,1,3,51-200,Real Estate,Canada,10,1,4.0,0
ZHO-01580,2024-10-23,Professional,35,4,12,1,12,1-10,Real Estate,Singapore,7,0,,1
ZHO-01581,2022-03-26,Standard,20,1,2,1,1,1-10,Finance,Canada,38,1,16.0,0
ZHO-01582,2022-11-24,Enterprise,50,5,25,0,42,1-10,Retail,United States,30,0,,1
ZHO-01583,2024-03-26,Standard,20,1,9,2,4,1-10,Technology,United States,14,1,8.0,0
ZHO-01584,2023-03-30,Standard,20,1,8,1,1,201-500,Education,Canada,26,1,2.0,0
ZHO-01585,2023-09-21,Professional,35,2,11,1,7,201-500,Healthcare,India,20,0,,0
ZHO-01586,2023-10-27,Standard,20,1,8,1,2,11-50,Healthcare,UAE,19,0,,0
ZHO-01587,2022-01-12,Standard,20,2,7,0,2,1-10,Consulting,United States,41,0,,0
ZHO-01588,2022-10-31,Professional,35,2,13,3,8,201-500,Manufacturing,UAE,31,0,,0
ZHO-01589,2024-09-01,Professional,35,3,20,5,9,1-10,Healthcare,Australia,9,0,,0
ZHO-01590,2024-02-22,Enterprise,50,3,22,7,49,11-50,Real Estate,India,15,0,,1
ZHO-01591,2022-02-12,Standard,20,1,10,0,4,201-500,Manufacturing,India,40,1,5.0,0
ZHO-01592,2024-08-01,Free,0,1,3,0,2,11-50,Healthcare,United States,10,1,3.0,0
ZHO-01593,2022-12-09,Standard,20,2,7,0,4,1-10,Education,India,30,0,,0
ZHO-01594,2023-05-13,Zoho One,105,14,25,5,72,1-10,Manufacturing,United States,25,0,,0
ZHO-01595,2022-12-30,Professional,35,3,13,2,9,201-500,Technology,United States,29,1,10.0,0
ZHO-01596,2024-06-09,Enterprise,50,6,1,2,34,1-10,Finance,United States,11,0,,1
ZHO-01597,2023-03-03,Free,0,1,2,0,1,11-50,Real Estate,India,27,1,10.0,0
ZHO-01598,2024-10-01,Professional,35,4,15,0,5,51-200,Healthcare,Singapore,8,0,,1
ZHO-01599,2022-01-21,Free,0,1,4,0,2,51-200,Manufacturing,United States,40,1,22.0,0
ZHO-01600,2023-02-11,Professional,35,4,14,1,9,11-50,Finance,Canada,28,1,12.0,0
ZHO-01601,2023-09-11,Zoho One,105,17,48,6,40,1-10,Manufacturing,India,20,0,,0
ZHO-01602,2024-10-11,Zoho One,105,8,8,3,61,11-50,Consulting,Canada,7,0,,0
ZHO-01603,2022-12-02,Professional,35,3,15,2,9,1-10,Retail,India,30,0,,0
ZHO-01604,2023-02-03,Professional,35,3,6,4,8,1-10,Retail,United Kingdom,28,0,,0
ZHO-01605,2024-03-03,Zoho One,105,13,24,2,93,51-200,Real Estate,United Kingdom,15,0,,0
ZHO-01606,2023-12-16,Professional,35,3,14,2,9,1-10,Healthcare,Germany,17,0,,0
ZHO-01607,2022-02-20,Free,0,1,5,0,1,1-10,Consulting,India,39,0,,0
ZHO-01608,2022-11-20,Professional,35,3,17,1,10,11-50,Technology,India,30,0,,1
ZHO-01609,2024-02-28,Standard,20,1,8,1,3,11-50,Education,Canada,15,1,7.0,0
ZHO-01610,2022-05-21,Professional,35,4,15,0,7,51-200,Manufacturing,India,36,0,,1
ZHO-01611,2023-04-15,Professional,35,2,11,2,6,51-200,Healthcare,India,25,0,,0
ZHO-01612,2024-02-26,Professional,35,2,11,3,3,51-200,Retail,United States,15,0,,0
ZHO-01613,2024-08-21,Standard,20,2,10,3,2,11-50,Consulting,India,9,1,2.0,0
ZHO-01614,2024-10-04,Standard,20,2,4,2,4,51-200,Retail,India,8,0,,0
ZHO-01615,2023-01-08,Professional,35,2,18,2,8,1-10,Manufacturing,United States,29,0,,0
ZHO-01616,2023-05-09,Enterprise,50,3,18,1,46,11-50,Manufacturing,India,25,0,,1
ZHO-01617,2024-01-21,Professional,35,3,20,0,6,11-50,Consulting,United States,16,0,,0
ZHO-01618,2022-10-18,Standard,20,1,11,1,3,1-10,Consulting,United States,31,0,,0
ZHO-01619,2022-04-16,Zoho One,105,16,19,7,91,1-10,Manufacturing,Australia,38,0,,0
ZHO-01620,2023-11-01,Zoho One,105,11,32,3,10,11-50,Real Estate,Germany,19,0,,0
ZHO-01621,2022-01-02,Standard,20,1,5,0,3,11-50,Finance,India,41,1,9.0,0
ZHO-01622,2023-08-12,Free,0,1,1,0,2,11-50,Education,Canada,21,1,1.0,0
ZHO-01623,2023-10-06,Enterprise,50,5,14,3,35,51-200,Manufacturing,UAE,20,0,,1
ZHO-01624,2022-03-31,Enterprise,50,3,41,2,38,11-50,Real Estate,United Kingdom,38,0,,1
ZHO-01625,2022-12-16,Zoho One,105,9,48,2,68,201-500,Consulting,Singapore,29,0,,0
ZHO-01626,2024-11-28,Enterprise,50,7,38,1,23,11-50,Manufacturing,India,6,0,,1
ZHO-01627,2024-06-27,Professional,35,2,19,3,3,11-50,Healthcare,Canada,11,0,,0
ZHO-01628,2022-06-08,Professional,35,2,10,2,9,1-10,Technology,United Kingdom,36,0,,0
ZHO-01629,2024-08-16,Free,0,1,3,0,1,11-50,Finance,India,9,1,2.0,0
ZHO-01630,2022-11-08,Standard,20,2,10,2,1,201-500,Consulting,United Kingdom,31,0,,0
ZHO-01631,2023-03-21,Professional,35,3,17,5,3,11-50,Education,United States,26,0,,0
ZHO-01632,2022-10-25,Professional,35,3,12,4,8,1-10,Finance,India,31,0,,0
ZHO-01633,2024-08-09,Professional,35,3,7,3,6,11-50,Real Estate,India,9,0,,0
ZHO-01634,2022-02-05,Enterprise,50,3,47,3,17,1-10,Consulting,United Kingdom,40,0,,1
ZHO-01635,2023-07-13,Standard,20,2,8,1,2,11-50,Manufacturing,United Kingdom,22,0,,0
ZHO-01636,2024-06-09,Professional,35,4,14,0,6,11-50,Technology,United States,11,0,,0
ZHO-01637,2022-05-21,Free,0,1,3,0,2,11-50,Manufacturing,United States,36,1,10.0,0
ZHO-01638,2024-06-05,Standard,20,1,7,0,1,51-200,Consulting,India,12,1,1.0,0
ZHO-01639,2023-12-27,Enterprise,50,4,22,5,17,51-200,Retail,United States,17,0,,1
ZHO-01640,2024-11-15,Professional,35,4,23,2,14,11-50,Real Estate,Germany,6,0,,1
ZHO-01641,2023-06-05,Zoho One,105,12,39,3,68,11-50,Manufacturing,Canada,24,0,,0
ZHO-01642,2022-01-10,Standard,20,1,4,1,1,51-200,Healthcare,United Kingdom,41,1,19.0,0
ZHO-01643,2024-09-10,Professional,35,3,14,5,5,51-200,Healthcare,Singapore,8,0,,0
ZHO-01644,2023-01-13,Standard,20,1,7,0,1,1-10,Real Estate,Germany,29,1,6.0,0
ZHO-01645,2023-11-13,Standard,20,1,13,0,3,11-50,Technology,India,18,1,9.0,0
ZHO-01646,2023-08-07,Enterprise,50,4,31,2,13,11-50,Manufacturing,United States,22,0,,1
ZHO-01647,2022-06-01,Professional,35,4,16,2,5,1-10,Healthcare,India,36,0,,1
ZHO-01648,2023-12-21,Enterprise,50,3,11,1,43,1-10,Healthcare,United States,17,0,,0
ZHO-01649,2024-12-08,Standard,20,1,4,3,2,1-10,Manufacturing,Australia,5,1,1.0,0
ZHO-01650,2024-05-08,Enterprise,50,6,23,2,45,51-200,Finance,India,12,0,,1
ZHO-01651,2022-02-19,Free,0,1,3,0,1,11-50,Technology,Germany,39,1,20.0,0
ZHO-01652,2023-10-26,Enterprise,50,7,20,2,15,11-50,Real Estate,United States,19,1,7.0,0
ZHO-01653,2023-06-15,Standard,20,1,6,1,4,11-50,Consulting,United Kingdom,23,1,1.0,0
ZHO-01654,2024-12-19,Standard,20,2,7,2,1,51-200,Finance,India,5,1,2.0,0
ZHO-01655,2024-05-06,Professional,35,4,15,2,9,11-50,Consulting,India,13,1,5.0,0
ZHO-01656,2022-05-26,Zoho One,105,17,10,3,22,11-50,Healthcare,United States,36,0,,0
ZHO-01657,2024-07-03,Free,0,1,2,0,2,1-10,Real Estate,Canada,11,0,,0
ZHO-01658,2024-09-19,Standard,20,2,6,0,2,11-50,Real Estate,Germany,8,0,,0
ZHO-01659,2022-08-30,Enterprise,50,4,31,1,19,11-50,Manufacturing,United Kingdom,33,0,,1
ZHO-01660,2023-08-04,Standard,20,1,5,0,1,11-50,Real Estate,India,22,0,,0
ZHO-01661,2023-11-18,Standard,20,2,9,0,1,11-50,Education,India,18,0,,0
ZHO-01662,2023-04-28,Standard,20,2,9,2,3,11-50,Manufacturing,Germany,25,0,,0
ZHO-01663,2023-11-04,Standard,20,2,13,0,4,11-50,Education,India,19,0,,0
ZHO-01664,2023-09-23,Zoho One,105,17,61,3,63,11-50,Finance,United Kingdom,20,0,,0
ZHO-01665,2023-10-23,Enterprise,50,4,21,3,28,1-10,Retail,United States,19,0,,1
ZHO-01666,2023-10-24,Professional,35,2,12,4,12,11-50,Manufacturing,United States,19,0,,0
ZHO-01667,2024-03-15,Zoho One,105,12,31,5,11,201-500,Retail,United States,14,0,,0
ZHO-01668,2023-02-23,Professional,35,3,14,0,5,51-200,Technology,UAE,27,0,,0
ZHO-01669,2024-09-14,Free,0,1,2,0,2,500+,Education,Canada,8,1,1.0,0
ZHO-01670,2023-10-12,Standard,20,2,10,0,3,1-10,Consulting,Canada,19,0,,0
ZHO-01671,2024-08-26,Standard,20,2,10,0,4,1-10,Real Estate,United States,9,0,,0
ZHO-01672,2023-08-13,Standard,20,1,10,0,4,11-50,Education,India,21,1,11.0,0
ZHO-01673,2023-05-24,Zoho One,105,18,61,3,55,1-10,Finance,Singapore,24,0,,0
ZHO-01674,2023-03-17,Enterprise,50,3,36,1,32,1-10,Real Estate,India,26,0,,1
ZHO-01675,2024-07-09,Standard,20,1,8,0,3,11-50,Manufacturing,United States,10,0,,0
ZHO-01676,2024-02-09,Professional,35,3,21,3,11,1-10,Healthcare,India,15,0,,1
ZHO-01677,2022-09-20,Enterprise,50,3,18,2,47,1-10,Technology,United States,32,0,,1
ZHO-01678,2023-09-29,Zoho One,105,13,58,2,71,500+,Finance,India,20,0,,0
ZHO-01679,2023-04-04,Enterprise,50,3,29,5,17,1-10,Retail,Germany,26,0,,1
ZHO-01680,2024-09-25,Professional,35,4,21,2,8,1-10,Manufacturing,Singapore,8,1,1.0,0
